filename,question_num,questions
2014-insight-exam-2.txt,18,"Question 18 The position vector of a particle at time t is given by 2 ~ ~~() c o s ( 2) c o s() , 0 rt ti t j t  . The equation of the particle’s path is A. 1(1 ) , 1 12 yx x    B. 21(1 ) , 02 yx x C. 2 1(1 ) , 02 yx x  D. 21(1 ) , 1 12 yx x    E. 21(1 ) , 1 12 yx x    13 2014 SPECMATHS EXAM 2 SECTION 1 – continued TURN OVER Copyright © Insight Publications 2014"
2014-insight-exam-2.txt,19,Question 19 The velocity–time graph of a pa rticle moving in a straight lin e starting from a fixed position O is shown above. Initially the partic le moves in an easterly direction. Where is the particle located 15 seconds after it started? A. The particle is located at O. B. The particle is located 15 m east of O. C. The particle is located 275 m 3 east of O. D. The particle is located 275 m 3 west of O. E. The particle is located 15 m west of O.
2014-insight-exam-2.txt,20,"Question 20 An approximate solution to the differentia 1 equationdyxydx is found using Euler’s method with an increment size of 0.5, given that y = 0 when x = 2. The value obtained for x = 3, to three decima 1 places, would be A. 1.750 B. 2.375 C. 2.938 D. 1.000 E. 2.735 t (s) (0, 8) (9, –10) O (m/s)v (15, 0)(6, 8) 2014 SPECMATHS EXAM 2 14 END OF SECTION 1 Copyright © Insight Publications 2014"
2014-insight-exam-2.txt,21,Question 21 The diagram shows a smooth pulley with two objects attached to each end of an inextensible string. The mass of the smaller object is one-third the mass of the larger object. The magnitude of the acceleration of the larger object is A. 2 m/sg B. 2 m/s 2 g C. 2 m/s 4 g D. 2 1 m/s 2 E. 22 m / sg
2014-insight-exam-2.txt,22,"Question 22 A person travelling in a lift that is accelerating downwards at 3 m/s 2 has an apparent weight of 30 kg wt. When the lift is stationary, the person’s weight is closest to A. 44 kg B. 37 kg C. 43 kg D. 38 kg E. 39 kg 15 2014 SPECMATHS EXAM 2 SECTION 2 –"
2014-insight-exam-2.txt,23,"Question 1 – continued TURN OVER Copyright © Insight Publications 2014 SECTION 2 Instructions for Section 2 Answer al 1 questions in the spaces provided. A decima 1 approximation wil 1 not be accepted if an exact answer is required to a question. In questions where more than one mark is available, appropriate working must be shown. Unless otherwise indicated, the diagrams in this book are not drawn to scale. Take the acceleration due to gravity to have magnitude g m/s 2, where g = 9.8."
2014-insight-exam-2.txt,24,"Question 1 (11 marks) The area enclosed by the graph of , 0 a n d 0 ya x b x y   is shown below. a. Find the coordinates of the x-intercept and y-intercept. 1 mark _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ xy y x 2014 SPECMATHS EXAM 2 16 SECTION 2 –"
2014-insight-exam-2.txt,25,"Question 1 – continued Copyright © Insight Publications 2014 b. The area enclosed by the graph of , 0 a n d 0 ya x b x y  is rotated around the y-axis to form a solid of revolution. Find the volume of this solid in terms of a and b. 2 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ c. Find dy dx for the relationship 2213 s i n () , 0 . yx yyy  4 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 17 2014 SPECMATHS EXAM 2 SECTION 2 – continued TURN OVER Copyright © Insight Publications 2014 d. The line y = ax + b is a tangent to the curve 2213 s i n () , 0 yx yyy  at the point on the curve where . x Find the equation of this tangent and clearly state the exact values of a and b. 3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ e. State the exact value of the solid of revolution formed when the area enclosed by the graph of for 0 and 0, ya xb x y   is rotated around the y-axis. 1 mark _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ 2014 SPECMATHS EXAM 2 18 SECTION 2 –"
2014-insight-exam-2.txt,26,Question 2 – continued Copyright © Insight Publications 2014
2014-insight-exam-2.txt,27,"Question 2 (11 marks) Tarquin is preparing some pre-packaged soup fo r his friend Harry. The soup is taken from the fridge and placed in a microwave oven. Let T°C be the temperature of the soup t minutes after it is placed in the microwave oven. A differentia 1 equation that models the temperature of the soup is (100 ), 0.dTbT bdt a. The temperature of the soup is 3°C when removed from the fridge. Use calculus to solve the diffe rentia 1 equation to show that 11 100 97 for , wher 0 e btTe t t t   minutes is the time when Tarquin removed the soup from the microwave oven. 4 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 19 2014 SPECMATHS EXAM 2 SECTION 2 –"
2014-insight-exam-2.txt,28,"Question 2 – continued TURN OVER Copyright © Insight Publications 2014 When the soup is removed, it has reached a temperature of 60°C, which is too hot for Harry. Tarquin leaves the soup to coo 1 in the kitchen, where the temperature is 20°C. The soup cools according to Newton’s law of cooling, where 1 ( 20), 0 and .dTkT k t tdt   b. Verify by differentiation that the temperature of the soup is 1 20, 0 and 0 for ktTB e k B t t   . 2 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ c. If the soup takes twice the time to coo 1 down as it takes to heat up and Harry drinks the soup when it reaches a temperature of 40°C, show that 2.40 B 3 marks _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ 2014 SPECMATHS EXAM 2 20 SECTION 2 – continued Copyright © Insight Publications 2014 d. If 1 4 k, show that the tota 1 time taken fr om when Tarquin began preparing the soup to the time that Harry starte d to drink it took less than 5 minutes. 2 marks _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ 21 2014 SPECMATHS EXAM 2 TURN OVER Copyright © Insight Publications 2014 CONTINUES OVER PAGE 2014 SPECMATHS EXAM 2 22 SECTION 2 –"
2014-insight-exam-2.txt,29,Question 3 – continued Copyright © Insight Publications 2014
2014-insight-exam-2.txt,30,"Question 3 (12 marks) A construction is comprised of two connected inc lined planes, where the first is inclined at 60° to the vertica 1 and the second is inclined at 45° to the vertical. The coefficient of friction is 1 2 for both planes. A 10 kg bowling bal 1 is released from rest from a point on the upper plane, becomes airborne at the point at which the planes are connected and lands on some point on the lower plane. Let the origin O of a Cartesian coordinate system be the point at which the bal 1 leaves the upper inclined plane with ~i being a unit vector in the positive x direction and ~j being a unit vector in the positive y direction. Note that displacement is measured in metres and time is measured in seconds. x O 60° 45° i 23 2014 SPECMATHS EXAM 2 SECTION 2 –"
2014-insight-exam-2.txt,31,"Question 3 – continued TURN OVER Copyright © Insight Publications 2014 a. On the diagram, use arrows to labe 1 weight ( W), friction ( F) and norma 1 reaction ( N) forces acting on the bal 1 when it is rolling down the upper plane. 1 mark b. Show that the exact acceleration of the bal 1 as it rolls down the upper plane is 2 ( 2 3) m/s .4 g 3 marks _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ c. If the bal 1 exits the upper plane at O with a speed of 5 m/s, find the exact distance travelled by the bal 1 on the u pper plane. 2 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ When the bal 1 exits the upper plane at a speed of 5 m/s, it is tem porarily airborne, and subjected to an acceleration of  ~ ~~ a 0.4 i – 0.4 j , 0 where is time in sec )o . (n d s tt t t t g    d. Show that the velocity of the bal 1 when it leaves the upper plane is 1 mark _______________________________________________________________ _______________________________________________________________ ~ ~~53 5 ij m 22 v / s 2014 SPECMATHS EXAM 2 24 SECTION 2 – continued Copyright © Insight Publications 2014 e. If the bal 1 is airborne for exactly seconds, find the exact values of a and b. 5 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 1 ab g25 2014 SPECMATHS EXAM 2 SECTION 2 –"
2014-insight-exam-2.txt,32,Question 4 – continued TURN OVER Copyright © Insight Publications 2014
2014-insight-exam-2.txt,33,"Question 4 (14 marks) The solutions to the equation 2 12 2 0 are and , where ,zz z z C  Arg( z 1) > 0 and Arg( z 2) < 0. a. Find z 1 and z 2 and plot them on an Argand diagram. 3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ (z)Re 1 -1-1 -2 -2 -3-31 22 33 Im(z) O Im( )z Re( )z 2014 SPECMATHS EXAM 2 26 SECTION 2 –"
2014-insight-exam-2.txt,34,Question 4 – continued Copyright © Insight Publications 2014 b. Show that the Cartesian equation of the complex relationship given by 22 12 1 is the hyperbola 28 4 7.zz zz y x    3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ c. State the coordinates of th e vertices and the equation of the asymptotes for the hyperbola described by 12 1.zz zz 3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 27 2014 SPECMATHS EXAM 2 SECTION 2 –
2014-insight-exam-2.txt,35,"Question 4 – continued TURN OVER Copyright © Insight Publications 2014 d. Let   12 1 2 : 1 } and {: zzz zz T zzz zz S   be subsets of the complex plane. Sketch ST (Asymptotes are not required.) 2 marks Rez-10 -5 5 10 Imz -3-2-1123 Im(z) Re(z) O 13 2 1 10 5 5 10 2 32014 SPECMATHS EXAM 2 28 SECTION 2 – continued Copyright © Insight Publications 2014 e. For the equation 43 2 22 3 1 4 1 2 0 ,za z a z a z a    where  and \\\\ 0 zC aR , two of the solutions are 12 and zz . Another solution is . zaa i Find the value of a. 3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 29 2014 SPECMATHS EXAM 2 SECTION 2 –"
2014-insight-exam-2.txt,36,Question 5 – continued TURN OVER Copyright © Insight Publications 2014
2014-insight-exam-2.txt,37,"Question 5 (10 marks) A rope of length 1 metres hangs between two posts of equa 1 height b metres situated 2 a metres apart so that it sags to the ground, just touching it at its centre. If (0, 0) is the point at which the rope touches the ground, the equation of the rope can be described by  1–2 , 0 .2 kx kxee kky a. Find the height of th e posts in terms of a and k. 1 mark _______________________________________________________________ _______________________________________________________________ x 2014 SPECMATHS EXAM 2 30 SECTION 2 –"
2014-insight-exam-2.txt,38,"Question 5 – continued Copyright © Insight Publications 2014 The length of the rope (i.e. 1 metres) can be determined by the formula 2 0. 21 adydxdxl b. Use calculus to show that 2 22 1(– 2 ) .4 kx kx dyeedx  2 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ 31 2014 SPECMATHS EXAM 2 Copyright © Insight Publications 2014 c. Use calculus to show that the length of the rope is 1() m e t r e s .ak akle ek 4 marks _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ _______________________________________________________________ d. Find the length of the rope, to two decima 1 places, if 1 8 k and the height of the post is 5 metres. 3 marks ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ ______________________________________________________________ END OF QUESTION AND ANSWER BOOK"
2014-itute-exam-2.txt,1,Question 1 ( )( ) 12 1 6 42 2 =−−+−− kkx is a hyperbola when A. 7 3 ≤≤k B. 6 4 <<k C. 3≤k only D. 7≥k only E. 4<k or 6>k
2014-itute-exam-2.txt,2,"Question 2 Given that the domain of xsin and xcos are restricted to  −2,2ππ and []π, 0 respectively, the maxima 1 domain of ( )x 1 cos sin −− is A. [ ]0 , 1− B. []1 , 0 C. []1 , 1− D. ( )1 , 1− E. [ )0 , 1−"
2014-itute-exam-2.txt,3,"Question 3 Given    − + =32πcis iaz and +∈Ra , ()=z Arg A. 67π B. 65π C. 65π− D. 12 11 π E. 12 11 π− 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 3"
2014-itute-exam-2.txt,4,"Question 4 Consider the graph of cxcxy−−=23 where Rc∈. Which one of the following statements is true? A. The graph does not have any straight line asy mptote. B. The graph has at least 1 straight line asympt ote. C. The graph has at least 2 straight line asympt otes. D. The graph has at least 3 straight line asympt otes. E. The graph has either 0, 1, 2 or 3 straight li ne asymptotes."
2014-itute-exam-2.txt,5,Question 5 xx 2 sin 12 sin 1 +− can be expressed as A. x 4 cot 212− B. x 4 tan 212− C. x x 2 tan 2 sec 2 2+ D. ( )22 tan 2 sec x x− E. ( )2 cot cosec x x+
2014-itute-exam-2.txt,6,Question 6 The diagram above is the graph of the inverse of a circular function. A possible equation of the graph is A. −+−=− 21 sin 21 xyπ B. +−−=− 21 cos 21 xyπ C. ++−=− 21 sin 21 41 xyπ D. ++−=− 21 cos 21 21 xyπ E. +−−=− 21 sin 21 21 xyπ 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 4
2014-itute-exam-2.txt,7,Question 7 Seven complex numbers are shown in the Argand diagr am above. The product 21 zz is most likely to be A. 3 z B. 4 z C. 5 z D. 6 z E. 7 z
2014-itute-exam-2.txt,8,"Question 8 Given ni n z −=2, () ( )2 Im z equals A. n 22 1− B. n 212− C. n− D. ( ) 122 +n E. ( ) 212+ n 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 5"
2014-itute-exam-2.txt,9,Question 9 Which one of the following statements is true a ccording to the fundamenta 1 theorem of algebra? A. Any polynomia 1 (of degree one or higher) of a single variable has at least one rea 1 root . B. A polynomia 1 (of degree five) of a single var iable can have exactly two rea 1 roots . C. A cubic polynomia 1 of a single variable has exactly three complex roots . D. A quartic polynomia 1 of a single variable always has four unique roots . E. The roots of any polynomia 1 of a single varia ble can always be paired as complex conjugates.
2014-itute-exam-2.txt,10,Question 10 The line 4π+ =mx y is a tangent to the curve x y 1 tan −= at ax=. The closest approximation to a is A. 24102 . 2=a B. 2503 . 2=a C. 264 . 2=a D. 28 . 2=a E. 3 . 2=a
2014-itute-exam-2.txt,11,"Question 11 Vectors a~, b~, c~ and d~ form a cyclic quadrilatera 1 . a~ b~ d~ c~ The value of dcba dcba~.~|~|| ~||~|| ~|~.~+ is A. 21 B. 1 C. 2π D. 0 E. 4π 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 6"
2014-itute-exam-2.txt,12,"Question 12 If c~ is a unit vector paralle 1 to kj ia~~2~~− += and perpendicular to k j i b~2~2~2~+ + −= , then c~ is A. k j i~ 21 ~ 21~ 21− + B. k j i~ 21~ 21 ~ 21+ − C. k j i~ 21~ 21 ~ 21− + D. k j i~ 21~ 21 ~ 21+ + − E. k j i~ 21 ~ 21~ 21+ − −"
2014-itute-exam-2.txt,13,"Question 13 If ja ip~2~~+= , ki a q~~ ~+ = , kajr~3~~+= and k j is~3~2~~+ += , where Ra∈ then A. p~, q~, r~ and s~ are linearly dependent B. p~, r~ and s~ are linearly dependent C. p~, q~ and r~ are linearly dependent D. p~, q~ and s~ are linearly dependent E. q~, r~ and s~ are linearly dependent"
2014-itute-exam-2.txt,14,"Question 14 Let A be the area of the region enclosed by the y-axis, the line 4π=y and the curve ()x y 2 tan 1−= . The area of the region(s) enclosed by the curve ()x y 2 tan 1−= , the x-axis and the lines 21±=x is given by A. 0 B. A 2 C. A−4π D. 8π−A E. A 24−π 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 7"
2014-itute-exam-2.txt,15,"Question 15 The graph of an anti-derivative of ()xf is shown below. It has a loca 1 minimum and a stati onary point of inflection. Which one of the following statements about the gra ph of ()xf is true? A. The graph of ()xf has three x-intercepts and two stationary points. B. The graph of ()xf has three x-intercepts, one loca 1 minimum and one loca 1 maximu m. C. The graph of ()xf has two x-intercepts and one stationary point. D. The graph of ()xf has two x-intercepts, one loca 1 minimum and one loca 1 maximu m. E. The graph of ()xf has one x-intercepts, one stationary point and two points of inflection."
2014-itute-exam-2.txt,16,"Question 16 For Rba∈, the function x b x a 1 1 cos 2 sin − −+ can be expressed as A. ( ) πbx b a − −−1 sin 2 B. ( ) πbx ab + −−1 sin 2 C. ( ) x ab b 1 sin 2−− −π D. ( ) x b ab 1 cos 2−− −π E. ( ) x b b a 1 cos 2−+ − π"
2014-itute-exam-2.txt,17,Question 17 Given 1 cos 2+ = xdx dy and 24 . 5=y when 7 . 1=x . When 6 . 4=x the value of y is closest to A. 28 . 7 B. 20 . 3 C. 04 . 2 D. 83 . 2− E. 71 . 3− 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 8
2014-itute-exam-2.txt,18,"Question 18 A particle moves in a straight line. The velocity of the particle at time 0≥t is given by tev+=11, and it is at position 1=x initially. The displacement of the particle from 1=t to 2=t is given by A. 2 11 log   +tt B. 11 log 2 1+  +tt C. 2 1 11 log   +t ee D. 111 log 2 1+  +t ee E. 2 111 log   +−"
2014-itute-exam-2.txt,19,Question 19 The position of a particle is given by ittr~ 3~ 23    − = where 0≥t . The acceleration of the particle at the moment when it reverses its directi on of motion is A. 0~ B. i~ C. i~2 D. i~2− E. i~−
2014-itute-exam-2.txt,20,Question 20 A 10 kg parce 1 rests on an accurate digita 1 bat hroom scale inside a moving lift. The reading on the bathroom scale is 9.8 kg. The lift A. is moving upwards at constant speed B. is moving downwards at constant speed C. can only be moving upwards with decreasing sp eed D. can only be moving downwards with decreasing speed E. can be moving upwards or downwards 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 9
2014-itute-exam-2.txt,21,"Question 21 A particle is in equilibrium under the action o f three forces 1 Fr , 2 Fr and 3 Fr (see diagram below). 1 Fr 130º 110º 120º 3 Fr 2 Fr Which one of the following statements is true? A. >3 Fr >1 Fr 2 Fr B. >3 Fr >2 Fr 1 Fr C. >1 Fr >2 Fr 3 Fr D. >1 Fr >3 Fr 2 Fr E. >2 Fr >1 Fr 3 Fr"
2014-itute-exam-2.txt,22,"Question 22 A particle slides at constant speed down a rough plane inclined at °38 to the horizontal. The reaction force of the plane on the particle makes a n angle of °θ with the plane. • °38 The value of θ is A. 0 B. between 0 and 38 C. 38 D. 52 E. 90 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 10 SECTION 2 Extended-answer questions Instructions for Section 2 Answer al 1 questions. A decima 1 approximation wil 1 not be accepted if an exact answer is required to a question. In questions where more than one mark is available, appropriate working must be shown. Unless otherwise indicated, the diagrams in this ex am are not drawn to scale. Take the acceleration due to gravity to have magnitude g m s-2, where 8 . 9=g ."
2014-itute-exam-2.txt,23,"Question 1 Consider the equation ( )( ) 0 36 9 42 2= − − − − yb xa where Rba∈, . a. Show that ( ) ( ) 9 32 2− −−±= dx dy . 2 marks Let 0==ba in the following questions. b. Show that the equations of the tangents to th e graph of ( )( ) 0 36 9 42 2= − − − − yb xa at kx=, 3>k , are 96 9 32 2 2−± −±= kky . 3 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 11 c. Find the y-coordinates of the points where the two tangents a t kx= cut the y-axis. Hence show that the points become the same point as ∞→k . 2 marks d. Show that the two tangents at kx= approach the asymptotes of ( )( ) 0 36 9 42 2= − − − − yb xa as ∞→k . 3 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 12"
2014-itute-exam-2.txt,24,"Question 2 Two runners marked as P and Q run along a straight road in the same direction. T he straight road touches a circular road of radius 1 km at point C. Point O is the centre of the circular road. Let distance x PC =km, distance y CQ =km, and θ= ∠POQ . P and Q are NOT on the same side of C. P Q x C y strai ght road θ circular road a. Show that xy yx −+=1 tan θ . 2 marks b. Find the speed of runner Q if θ remains constant at 4π, and when runner P is 1 km from C and runs towards C at 12 km h -1. 3 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 13 c i. If θ remains constant at 4π, and when P is x km from C and runs towards C at 12 km h -1, find the time rate of change in the distance between P and Q in terms of x. 2 marks c ii. Hence describe the change in the distance between P and Q if θ remains constant at 4π, and when P is x km from C and runs towards C at 12 km h -1. 2 marks Now the distance between the two runners is kept co nstant at 332 km. d. Show that the maximum value of θ is 3π. 3 marks e. Find dt dθ when 3πθ=. 1 mark 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 14"
2014-itute-exam-2.txt,25,"Question 3 The velocity of a particle at time 0≥t is given by jtitv~ 11 ~ 11 ~ 2+++= , and the initia 1 position of the particle is ()0~0~= r . a. Find the position of the particle at time t. 2 marks b. Show that the equation of the path of the par ticle is 1 tan −=xey . 1 mark c i. Find the coordinates (correct to 2 decima 1 places) of the point of inflection of the path. 4 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 15 c ii. Find the time of arriva 1 (correct to 2 dec ima 1 places) at the point of inflection of the path . 1 mark c iii. Find the speed (correct to 2 decima 1 place s) of the particle at the point of inflection of it s path. 1 mark d. Sketch the graph of the path of the particle for 0≥t . Show and labe 1 the important features of the path . 3 marks"
2014-itute-exam-2.txt,26,Question 4 Consider polynomia 1 function ()( )( )()()c x x x x xP −+ − − −= 1 1 3 5 where Rc∈. a. Find the values of c such that ()xP has non-rea 1 roots. 3 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 16 b. Use algebraic methods or other non-CAS means to find the roots of ()xP when 105 =c . 3 marks c i. Find the roots of ()xP when 17 −=c without CAS. Write your answers as pairs of conjugates (correct to 4 decima 1 places). 4 marks c ii. The roots of ()xP when 17 −=c lie on a circle in the Argand plane. Find the exact centre and radius of the circle. 2 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 17
2014-itute-exam-2.txt,27,Question 5 A 3000 kg truck drags a 1500 kg log with a 150 kg rigid rod along the horizonta 1 ground in a straight line. The coefficient of friction between the log and the ground is 30 . 0. The tota 1 of air resistance and other resistive forces on the truck is 200 N. The truck accelerates at 0.20 m s -2. log rod a. Show that the friction between the log and th e ground is 4410 N. 1 mark b. Find the tota 1 friction between the tyres of the truck and the ground. 2 marks c. Find the acceleration of the log. 1 mark d. Find the maximum and minimum tensions in the rod when the truck accelerates at 0.20 m s -2. 3 marks 2014 Specialist Mathematics Tria 1 Exam 2 © Copyright itute. com 20 14 18 Now the truck moves at constant speed of 10.0 m s -1. e. Find the tota 1 friction between the tyres of the truck and the ground. 1 mark f. Find the tension in the rod. 1 mark Now the truck slows down at 0.10 m s -2. g. Discuss the maximum and minimum tensions in t he rod. 2 marks End of Exam 2
2014-kilbaha-exam-2.txt,1,"Question 1 If aR+∈ and ()22 fxax=− then the graph of ()ayfxa=+ , has A. only the x and y axes as asymptotes. B. the x and y axes and 2 x a= as asymptotes and a minimum turning point at 1,aa⎛⎞ ⎜⎟⎝⎠. C. the x and y axes and 2 x a= as asymptotes and a maximum turning point at 1,aa⎛⎞ ⎜⎟⎝⎠. D. the x and y axes and 2 x a=− as asymptotes and a minimum turning point at 1,aa⎛⎞−⎜⎟⎝⎠. E. the x and y axes and 2 x a=− as asymptotes and a maximum turning point at 1,aa⎛⎞−⎜⎟⎝⎠."
2014-kilbaha-exam-2.txt,2,"Question 2 The graph of ()()22 221 xh yk ab−−−= touches the y-axis at 1 y=− and one of the asymptotes has the equation 2 xy=− . It follows that A. 2, 1, 2, 1 hk ab== − == B. 2, 1, 1, 2 hk a b== − == C. 2, 1, 1, 1 hka b==== − D. 2, 1, 2, 1 hka b=− =− = = E. 2, 1, 1, 2 hka b=− =− = = Instructions for Section 1 Answer al 1 questions in penci 1 on the answer sheet provided for multiple-choice questions. Choose the response that is correct for the question. A correct answer scores 1 mark, an incorrect answer scores 0. Marks wil 1 not be deducted for incorrect answers. No mark wil 1 be given if more than one answer is completed for any question. Take the acceleration due to gravity to have magnitude g m/s 2, where 9.8 g= . Specialist Mathematics Tria 1 Examination 2 2014 Section 1 Page 5 © Kilbaha Multimedia Publishing http://kilbaha.com.au This page must be counted in surveys by Copyright Agency Limited (CAL) http://copyright.com.au"
2014-kilbaha-exam-2.txt,3,"Question 3 The graph of ()1 tan yab x c−=+ has a range equa 1 to ()3, 3− . Then A. 6 bπ= B. 6 bπ= C. ,06 acπ== D. 6,0 acπ== E. 3,2 acπ=="
2014-kilbaha-exam-2.txt,4,"Question 4 The quadratic 20 zb z c++ = has a root iα+ where b, c and αare al 1 non-zero rea 1 constants. The quadratic with rea 1 coefficients with one of its roots 1 iα+− is A. ()221 0 zb z c b+− + + + = B. ()222 0 zb z c b++ + + + = C. ()221 0 zb z c b+− + − + = D. ()221 0 zb z c b−+ + + + = E. ()211 0 zbz c++ + + ="
2014-kilbaha-exam-2.txt,5,"Question 5 A cubic equation ()Pz with rea 1 coefficients has za= and 2 za i=− amongst its roots, where a is a non-zero rea 1 number. Then ()Pz is equa 1 to A. 32 2 322 za z a z a−+ − B. 32 2 322 za z a z a−− + C. 32 2 344 za z a z a++ + D. 32 2 344 za z a z a−− + E. 32 2 344 za z a z a−+ − Specialist Mathematics Tria 1 Examination 2 2014 Section 1 Page 6 © Kilbaha Multimedia Publishing http://kilbaha.com.au This page must be counted in surveys by Copyright Agency Limited (CAL) http://copyright.com.au"
2014-kilbaha-exam-2.txt,6,"Question 6 If ()22 cis ab i a b θ += + where a and b are positive rea 1 constants, then ()()22 Arg 2 a bab i+− is equa 1 to A. 2πθ− B. 22πθ− C. 2θπ− D. 22πθ− E. 322πθ−"
2014-kilbaha-exam-2.txt,7,"Question 7 Consider the definite integra 1 () ()4 33 0 sin 2 cos 2 x xd xπ ∫ Three students stated some ideas about how to evaluate this definite integral. Alex used the substitution () sin 2 ux= and reduced the definite integra 1 to ()1 32 0112 uu d u−∫. Brenda used the substitution () cos 2 ux= and reduced the definite integra 1 to ()1 32 0112 uu d u−∫. Claire made some other substitution and reduced the definite integra 1 ()1 2 11132 ud u −−∫. A. Only Alex and Claire are correct. B. Only Brenda and Claire are correct. C. Only Claire is correct. D. Only Alex and Brenda are correct. E. Alex, Brenda and Claire are al 1 correct. Specialist Mathematics Tria 1 Examination 2 2014 Section 1 Page 7 © Kilbaha Multimedia Publishing http://kilbaha.com.au This page must be counted in surveys by Copyright Agency Limited (CAL) http://copyright.com.au"
2014-kilbaha-exam-2.txt,8,"Question 8 If a is a positive rea 1 number, then the graphs of 1 2 sinax aπ−⎛⎞ ⎜⎟⎝⎠ and 22 2214 xy ab+= intersect exactly twice if A. 2 ba> B. 2 ba= C. ba> D. 3 2 ba> E. 3 2 ba>"
2014-kilbaha-exam-2.txt,9,Question 9 The set of points in the Argand plane defined by {: 2 2 }zz a z a i+=− where aR+∈ represents A. a straight line. B. a circle. C. a parabola. D. an ellipse. E. a hyperbola.
